name,id,office,state,district,party,incumbent,receipts,disbursement,cash.on.hand,debt.owed,end.date,start.date
"BRINDISI, ANTHONY",H8NY22151,H,NY,22,DEM,CHALLENGER,3832016.73,3539165.37,292926.36,0,10/17/18,6/28/17
"SHERMAN, BRAD",H6CA24113,H,CA,30,DEM,INCUMBENT,1203498.11,508610.6,2071561.04,5649.82,10/17/18,1/1/17
"PORTER, KATHERINE",H8CA45130,H,CA,45,DEM,CHALLENGER,5868497.53,5357647.41,510850.12,0,10/17/18,3/31/17
"ROUDA, HARLEY E JR",H8CA48035,H,CA,48,DEM,CHALLENGER,7368715.01,6640116.44,728598.57,1175134.55,10/17/18,2/27/17
"MITRANO, TRACY",H8NY23183,H,NY,23,DEM,CHALLENGER,1295129.33,898029.08,406344.84,0,10/17/18,7/1/17
"LINDERMAN, HANK",H8KY02080,H,KY,2,DEM,CHALLENGER,168107.56,141714.72,26392.84,1e4,10/17/18,1/1/18
"HALL, SETH BLANE 1962",H8KY04169,H,KY,4,DEM,CHALLENGER,76212.22,38261.29,-980.14,0,10/17/18,1/1/18
"MARVIN, LARRY",S8NE00141,S,NE,0,DEM,CHALLENGER,35207.23,32511,0,0,6/14/18,1/1/17
"MCGRATH, AMY",H8KY06164,H,KY,6,DEM,CHALLENGER,7806264.58,6138122.56,1668142.02,0,10/17/18,5/15/17
"SAVOIE, TAMMY MARIE DR",H8LA01122,H,LA,1,DEM,CHALLENGER,233600.33,119532.83,115067.5,17500,10/17/18,4/1/18
"FRANCIS, JIM",H8LA01130,H,LA,1,DEM,CHALLENGER,74622.91,60499.22,5669.69,19500,10/17/18,1/1/18
"ANDERSON, ROBERT JON",H8LA03060,H,LA,3,DEM,CHALLENGER,17096.86,15946.32,1158.79,4625,10/17/18,1/1/18
"MEJIA, KENNETH",H6CA34237,H,CA,34,GRE,CHALLENGER,136604.82,103050.02,33545.8,24390.31,10/17/18,1/1/17
"NAVARRO, OMAR",H6CA44145,H,CA,43,REP,CHALLENGER,1002655.14,793997.8,208659.78,0,10/17/18,1/1/17
"CURTIS, JOHN",H8UT03238,H,UT,3,REP,INCUMBENT,1596305.14,1416495.84,179809.3,25e3,10/17/18,4/1/17
"WYSOCKI, FREDERICK J",H8RI01092,H,RI,1,REP,CHALLENGER,1830,0,1830,2371.6,10/17/18,7/1/18
"WHEELER, BRUCE",H8AZ02169,H,AZ,2,DEM,OPEN,32300.15,22998.68,4155.55,0,9/30/18,6/1/17
"LEIBSOHN, SETH MR.",H8AZ09032,H,AZ,9,REP,OPEN,144447.05,132143.14,12303.91,0,9/30/18,10/1/17
"ROWE, COURTNEY L MRS.",H8IA01102,H,IA,1,DEM,CHALLENGER,16287.32,16287.32,0,0,10/12/18,4/1/17
"KANEW, JUSTIN",H8TN07068,H,TN,7,DEM,OPEN,457228.68,371901.42,85327.26,0,10/17/18,4/1/17
"GREEN, MARK DR.",H8TN07076,H,TN,7,REP,OPEN,2329116.7,1954236.29,374880.41,3e5,10/17/18,10/1/17
"TAYLOR, NICHOLAS V.",H8TX03123,H,TX,3,REP,OPEN,4289769.34,2532937.12,1756832.22,2134384.71,10/17/18,8/21/17
"WOOD, DANNY EUGENE JR",H8TX05086,H,TX,5,DEM,OPEN,110498.78,95974.52,14524.26,13e3,10/17/18,3/16/17
"GOODEN, LANCE",H8TX05144,H,TX,5,REP,OPEN,859489.33,706256.24,153233.09,202879.26,10/17/18,10/1/17
"SANCHEZ, JANA LYNNE MS",H8TX06183,H,TX,6,DEM,OPEN,646401.57,554077.93,92323.64,0,10/17/18,1/1/17
"FLETCHER, ELIZABETH",H8TX07140,H,TX,7,DEM,CHALLENGER,5343502.73,4610300.69,733217.04,0,10/17/18,4/1/17
"CAMPBELL, DANIEL C MR.",H8TX05102,H,TX,5,REP,OPEN,3775,1552.99,-14.1,0,6/30/18,1/1/17
"QUIST, ROBERT E.",H8MT00077,H,MT,0,DEM,OPEN,6710492.54,6710492.54,0,0,9/30/18,1/1/17
"NEWMAN, MARIE",H8IL03102,H,IL,3,DEM,CHALLENGER,1475543.54,1474758.51,785.03,162507.38,9/30/18,4/1/17
"HILDEBRANDT, LORI MADELINE",H8NM02115,H,NM,2,DEM,OPEN,224250.51,217765.44,6485.07,0,9/30/18,1/1/17
"ANDREI, LINDA",H8NY23225,H,NY,23,DEM,CHALLENGER,283984.38,283974.38,0,0,9/30/18,12/14/17
"TIPTON, SCOTT R.",H6CO03139,H,CO,3,REP,INCUMBENT,1469788.39,1370065.27,203871.21,0,10/17/18,1/1/17
"BLUNT ROCHESTER, LISA",H6DE00206,H,DE,0,DEM,INCUMBENT,1204313.97,967958.5,361117.35,310600,10/17/18,1/1/17
"SOTO, DARREN",H6FL09179,H,FL,9,DEM,INCUMBENT,1412659.32,1355931.21,85993.24,0,10/17/18,1/1/17
"CANOVA, TIMOTHY A.",H6FL23063,H,FL,23,IND,CHALLENGER,512792.49,503854.46,38963.25,65057.39,10/17/18,1/1/17
"REID, RONALD LYNN",H8FL11114,H,FL,11,DEM,CHALLENGER,7292.45,7292.45,0,2e3,6/8/18,8/10/17
"HUNTER, DUNCAN D",H8CA52052,H,CA,50,REP,INCUMBENT,1092998.37,1606798.55,206260.16,0,10/17/18,1/1/17
"NESMITH, MICHAEL",H8GA12052,H,GA,12,DEM,CHALLENGER,39939.03,38673.98,232.8,23339.35,5/2/18,7/21/17
"QUDRAT, OMAR",H8CA52102,H,CA,52,REP,CHALLENGER,346860.09,336713.43,10146.66,7e4,10/17/18,4/1/17
"TRAHAN, LORI",H8MA03106,H,MA,3,DEM,OPEN,2031966.41,1717065.24,315701.17,371e3,10/17/18,9/16/17
"TORRES, JOSE LAZARO",H8AZ05162,H,AZ,5,DEM,CHALLENGER,10411.74,10862.76,-451.02,2825.74,6/30/18,1/1/17
"L'ITALIEN, BARBARA",H8MA03197,H,MA,3,DEM,OPEN,869873.61,813776.46,56097.15,7e4,9/30/18,9/1/17
"MCMURRAY, NATHAN DOUGLAS",H8NY27176,H,NY,27,DEM,OPEN,900229.71,491583.65,408705.74,1900,10/17/18,1/1/18
"CHABOT, STEVE",H8OH01043,H,OH,1,REP,INCUMBENT,1578379.14,1964323.03,581028.92,0,10/17/18,1/1/17
"SCHILLER, JILL",H8OH02124,H,OH,2,DEM,CHALLENGER,550109.24,421607.06,128502.18,25e3,10/17/18,12/5/17
"LATTA, ROBERT EDWARD",H8OH05036,H,OH,5,REP,INCUMBENT,1529212.29,1321235.34,996581.31,0,10/17/18,1/1/17
"ENOCH, VANESSA L. DR.",H8OH08097,H,OH,8,DEM,CHALLENGER,56449.05,37814.49,16321.04,0,10/17/18,1/1/18
"BILIRAKIS, GUS M",H6FL09070,H,FL,12,REP,INCUMBENT,1855706.95,1555354.41,391748.18,0,10/17/18,1/1/17
"ALLRED, COLIN",H8TX32098,H,TX,32,DEM,CHALLENGER,4955159.33,3569332.06,1385827.27,44978.5,10/17/18,4/23/17
"HAYWOOD, CHARLES W. MR.",H8VA06112,H,VA,6,REP,OPEN,81331.34,81016.35,314.99,41181.69,10/17/18,11/21/17
"WALTON, JOSEPH BUCKLER",H8VA07128,H,VA,7,LIB,CHALLENGER,6572.92,5849.56,723.36,4750,10/17/18,1/1/18
"HERNANDEZ, BENJAMIN",H8TX09146,H,TX,9,IND,CHALLENGER,15194.55,11225.12,3969.43,0,10/17/18,11/9/16
"LEEDER, VIRGINIA LOUISE",H8TX11100,H,TX,11,DEM,CHALLENGER,80907.84,77875.44,3032.4,0,10/17/18,6/26/17
"SAGAN, GREGORY T. MR.",H8TX13163,H,TX,13,DEM,CHALLENGER,39704.48,34111.57,10997.88,0,10/17/18,4/13/17
"GILMORE, MICHAEL",H8MI13227,H,MI,13,DEM,CHALLENGER,37492.85,29135.22,-1877.75,0,6/30/18,4/1/17
"HILL, RYAN",H8MI13300,H,MI,13,DEM,OPEN,526.09,372.86,153.23,0,6/30/18,1/1/18
"SEEBERGER, RICK",H8TX16133,H,TX,16,REC,OPEN,48350.06,42968.02,5382.04,13658.53,10/17/18,10/1/17
"KULKARNI, SRI PRESTON",H8TX22313,H,TX,22,DEM,CHALLENGER,1204643.44,903625.35,301018.09,23801,10/17/18,10/1/17
"JONES, GINA ORTIZ",H8TX23121,H,TX,23,DEM,CHALLENGER,5470259.54,4521892.75,948366.79,0,10/17/18,7/1/17
"OLIVER, JULIE LYNN",H8TX25159,H,TX,25,DEM,CHALLENGER,599978.53,390954.47,209024.06,3125,10/17/18,10/1/17
"FAGAN, LINSEY",H8TX26124,H,TX,26,DEM,CHALLENGER,164159.15,71325.37,75959.1,0,10/17/18,1/1/17
"HOLGUIN, ERIC",H8TX27056,H,TX,27,DEM,OPEN,183831.91,181611.02,2220.89,0,10/17/18,7/1/17
"CORBIN-JOHNSON, SHAVONNIA",H8PA04108,H,PA,4,DEM,CHALLENGER,245856.38,234771.3,11085.08,0,6/30/18,10/1/17
"MORALES, HECTOR ADRIAN MR.",H8TX29045,H,TX,29,DEM,OPEN,11178.04,10793.15,359.79,0,10/17/18,4/6/17
PHILLIP ARNOLD ARONOFF,H8TX29094,H,TX,29,REP,OPEN,94742.03,71882.66,22859.37,5e3,10/17/18,12/4/17
"DEPIZZO, CHRIS",H8OH13147,H,OH,13,REP,CHALLENGER,83596.25,52629.69,30966.56,10090.52,10/17/18,1/1/17
"RADER, ELIZABETH ANNE",H8OH14111,H,OH,14,DEM,CHALLENGER,1952194.83,1839510.46,112684.37,2e4,10/17/18,4/10/17
"HEGAR, MARY JENNINGS MJ",H8TX31058,H,TX,31,DEM,CHALLENGER,4123829.77,3792025.94,326784.25,0,10/17/18,7/1/17
"ELIASON, ERIC R",H8UT01133,H,UT,1,UNI,CHALLENGER,255758,189672.21,66085.79,106e3,10/17/18,1/1/18
"PELZER, JONATHAN",H8CA30066,H,CA,30,DEM,CHALLENGER,74257.7,74257.7,0,49688.63,7/20/18,4/1/17
"TAYLOR, JAMES",H6OK04114,H,OK,4,REP,CHALLENGER,4111,6124,69,0,6/30/18,1/1/17
"KIEHNE, JOHN",H8MO03180,H,MO,3,DEM,CHALLENGER,1280,556.26,686.9,0,6/30/18,1/1/18
"GLENN, DARRYL",H8CO05148,H,CO,5,REP,CHALLENGER,355670.27,335867.99,19802.28,0,9/30/18,7/1/17
"MCCARTHY, MICHAEL MR.",H8MI10124,H,MI,10,DEM,CHALLENGER,118016.88,118016.88,0,0,9/4/18,4/1/18
"BELL, JEFFREY",S8NJ00012,S,NJ,0,REP,CHALLENGER,5789.06,5747.84,115.17,20649.33,9/30/18,1/1/17
"YU, PETER",H8CO02251,H,CO,2,REP,OPEN,65898,39087.86,26810.14,3500,10/17/18,12/6/17
"BARRIS, ROGER",H8CO02269,H,CO,2,LIB,OPEN,650,31690.93,-31040.93,0,10/17/18,4/1/18
"MALARSIE, MARY",H8CO03226,H,CO,3,IND,CHALLENGER,75772.04,75577.3,0,0,10/17/18,1/1/18
"PRESSLEY, AYANNA",H8MA07032,H,MA,7,DEM,CHALLENGER,1271557.43,1165010.65,106546.78,0,10/17/18,1/1/18
"COLVIN, JESSE",H8MD01193,H,MD,1,DEM,CHALLENGER,1703659.55,1042390.44,661269.11,0,10/17/18,10/1/17
"MATORY, LIZ",H8MD02118,H,MD,2,REP,CHALLENGER,33294.42,28694.64,7139.05,7203.23,10/17/18,1/1/17
"WEIDMAN, DAVID WILLIAM",H8PA15211,H,PA,7,DEM,OPEN,11232.23,11232.23,0,0,10/1/18,10/1/17
"ELDER, PATRICK J.",H8MD05152,H,MD,5,GRE,CHALLENGER,7632,4712.73,2919.27,0,10/17/18,7/1/18
"GOSAR, PAUL DR.",H0AZ01259,H,AZ,4,REP,INCUMBENT,537361.9,442050.87,202904.06,0,10/17/18,1/1/17
"GARAMENDI, JOHN",H0CA10149,H,CA,3,DEM,INCUMBENT,1045177.13,780424.26,708518.8,0,10/17/18,1/1/17
"HIMES, JIM",H8CT04172,H,CT,4,DEM,INCUMBENT,1919550.75,1383605.23,2604109.45,0,10/17/18,1/1/17
"WOODALL, ROB REP.",H0GA07133,H,GA,7,REP,INCUMBENT,1090331.58,924542.59,489242.64,0,10/17/18,1/1/17
"YARMUTH, JOHN A",H6KY03124,H,KY,3,DEM,INCUMBENT,833089.58,644806.61,601538.75,132262.4,10/17/18,1/1/17
"MORENO, DOMINICK",H8CO07078,H,CO,7,DEM,CHALLENGER,95686.33,79600.03,16086.3,0,10/17/18,4/1/17
"BARRINGTON, MARK",H8CO07094,H,CO,7,REP,CHALLENGER,51459.2,45504.23,5954.97,0,10/17/18,1/1/18
"SIMMONS, JUSTIN JAY",H8PA15179,H,PA,15,REP,OPEN,63266.42,63266.42,0,0,7/16/18,7/1/17
"CURTIS , RON",S8HI00210,S,HI,0,REP,CHALLENGER,10123,7703,2420,NA,10/17/18,6/2/18
"HERN, KEVIN R",H8OK01157,H,OK,1,REP,OPEN,2827047.08,2664585.8,162461.28,1424750,10/17/18,12/1/16
"NICHOLS, JASON",H8OK02148,H,OK,2,DEM,CHALLENGER,129980.54,106609.41,24371.13,0,10/17/18,10/1/17
"HORN, KENDRA",H8OK05109,H,OK,5,DEM,CHALLENGER,1015994.6,917295.34,98699.26,0,10/17/18,7/1/17
"MCADAMS, BEN",H8UT04053,H,UT,4,DEM,CHALLENGER,2855778.56,2617817.68,237960.88,0,10/17/18,10/1/17
"WITTMAN, ROBERT J MR.",H8VA01147,H,VA,1,REP,INCUMBENT,1426146.91,1618698.09,699943.42,0,10/17/18,1/1/17
"CLINE, BENJAMIN LEE",H8VA06104,H,VA,6,REP,OPEN,833545.04,642312.22,191232.82,20750,10/17/18,10/1/17
"CAMPBELL, ANTONO WADE",S8MD00328,S,MD,0,REP,CHALLENGER,193340,157669.99,35668.7,6924.61,10/17/18,1/12/18
"FISCHER, BRUCE DR.",H8SC07048,H,SC,7,DEM,CHALLENGER,43903.02,24973.73,6256.77,5e3,6/30/18,7/1/17
"VAID, OMAR M",H8NY11105,H,NY,11,DEM,CHALLENGER,202927.85,191912.58,9939.56,105531.68,6/30/18,4/1/17
"JAMES, JOHN",S8MI00372,S,MI,0,REP,CHALLENGER,9838137.84,7953403.16,1884735.02,65e3,10/17/18,7/1/17
"SMITH, TINA",S8MN00578,S,MN,0,DEM,INCUMBENT,8237522.22,7308790.74,928730.95,0,10/17/18,12/15/17
"HOUSLEY, KARIN",S8MN00586,S,MN,0,REP,CHALLENGER,4049032.91,3689562.27,359470.27,0,10/17/18,10/1/17
"SCHRADER, KURT",H8OR05107,H,OR,5,DEM,INCUMBENT,1961504.64,802104.62,2361570.98,0,10/17/18,1/1/17
"SCOTT, GEORGE",H8PA04090,H,PA,10,DEM,CHALLENGER,1629316.27,1200199.37,429116.9,26e3,10/17/18,4/1/17
"FRIEDENBERG, MARC",H8PA05204,H,PA,12,DEM,CHALLENGER,147652.07,87176.22,60475.85,0,10/17/18,9/11/17
"MCLEOD-SKINNER, JAMIE",H8OR02161,H,OR,2,DEM,CHALLENGER,1063156.02,971206.83,91949.19,5e3,10/17/18,7/1/17
"RIGGLEMAN, DENVER LEE MR. III",H8VA05171,H,VA,5,REP,OPEN,1415901.74,986554.46,429347.28,0,10/17/18,4/1/18
"SANDERS, LEVI",H8NH01244,H,NH,1,DEM,OPEN,41994.38,26754.79,-4391.37,0,9/30/18,1/1/18
"ANDERSON, BRYAN NEIL",H8CT03067,H,CT,3,DEM,CHALLENGER,19550.26,19549.87,0,0,6/30/18,6/1/17
"WILES, MARILYN MS",H8AZ02219,H,AZ,2,REP,OPEN,10020,3558,6461,1e3,6/30/18,1/1/18
"MESSENGER, ANNE",H8NY24082,H,NY,24,DEM,CHALLENGER,150850.44,150850.44,0,0,4/25/18,7/10/17
"JENKINS, JONATHAN",S8TX00442,S,TX,0,IND,CHALLENGER,524678,524425,253,36749,6/30/18,4/1/18
"SCOTT, OMERIA LANE",S8MS00311,S,MS,0,DEM,CHALLENGER,2e4,15808,4191,NA,5/16/18,3/1/18
"DILLEY, BRENDEN",H8AZ08182,H,AZ,8,REP,OPEN,47018.77,47014.81,3.96,0,6/30/18,12/9/17
"ARORA, HARRY",H8CT04214,H,CT,4,REP,CHALLENGER,744965.37,452867.99,292097.38,25e4,10/17/18,10/1/17
"TRONE, DAVID",H8MD06168,H,MD,6,DEM,OPEN,16527889.78,15869831.38,658058.4,325e4,10/17/18,1/1/17
"DAVIS, RICHMOND",H8MD07083,H,MD,7,REP,CHALLENGER,17128.86,12054.09,5074.77,2458.86,10/17/18,4/13/17
"GOLDEN, JARED",H8ME02185,H,ME,2,DEM,CHALLENGER,4662579.35,4212861.32,449718.03,0,10/17/18,8/24/17
"MORGAN, MATTHEW WADE",H8MI01149,H,MI,1,DEM,CHALLENGER,1231146.31,1099785.48,131360.83,39e3,10/17/18,3/21/17
"DAVIDSON, ROBERT MICHAEL DR",H8MI02113,H,MI,2,DEM,CHALLENGER,1083332.45,737092.54,346239.91,32e3,10/17/18,1/1/17
"YODER, KEVIN",H0KS03137,H,KS,3,REP,INCUMBENT,4187514.24,3818372,804494.82,0,10/17/18,1/1/17
"LEWIS, JENNIFER LYNN",H8VA06138,H,VA,6,DEM,OPEN,386807.03,308649.02,74831.09,0,10/17/18,2/7/18
"ROSEN, JACKY",S8NV00156,S,NV,0,DEM,CHALLENGER,21571221.76,20817629,768851.93,15e3,10/17/18,1/1/17
"ALBERTSON, ED",H6OH12127,H,OH,12,DEM,CHALLENGER,27503.82,31997.23,2079.44,0,9/30/18,1/1/17
"PENA, RAYMOND JR.",H8FL15131,H,FL,15,DEM,OPEN,10968.7,19462.89,-8028.74,14078.97,9/30/18,7/1/17
"SPANBERGER, ABIGAIL",H8VA07094,H,VA,7,DEM,CHALLENGER,5943112.99,5352576.03,590536.96,0,10/17/18,6/20/17
"LARA, DAMIAN",H8NM01364,H,NM,1,DEM,OPEN,477889.7,477889.7,0,0,9/12/18,5/30/17
"CRAIN, JO",S8MO00327,S,MO,0,GRE,CHALLENGER,5839.87,5739.87,100,0,10/17/18,3/15/18
"ROSENDALE, MATT",S8MT00234,S,MT,0,REP,CHALLENGER,5034075.45,4515910.18,524379.05,209694,10/17/18,1/1/17
"DOWLING, SANDRA ELAINE DR",H8AZ08257,H,AZ,8,REP,CHALLENGER,12543.12,12543.12,0,0,9/12/18,1/1/18
"CRAMER, KEVIN MR.",S8ND00120,S,ND,0,REP,CHALLENGER,5584357.5,5003819.89,976045.55,0,10/17/18,1/1/17
"RAYBOULD, JANE MICHELE",S8NE00182,S,NE,0,DEM,CHALLENGER,2003294.75,1839410.31,163983.66,0,10/17/18,8/8/17
"KIM, PEARL",H8PA05295,H,PA,5,REP,CHALLENGER,486385.7,388343.79,98041.91,199999.94,10/17/18,1/1/18
"SCANLON, MARY GAY",H8PA07200,H,PA,5,DEM,OPEN,1785787.68,1369279.31,416508.37,3e5,10/17/18,1/1/18
"HALCOVAGE, GEORGE F. JR.",H8PA09073,H,PA,9,REP,OPEN,252052.27,248978.2,3074.07,10298,9/30/18,3/8/18
"SILIFIES, TIM",H8PA07275,H,PA,7,LIB,OPEN,49206,9747,39458,0,10/17/18,4/1/18
"WALLACE, HENRY SCOTT",H8PA08174,H,PA,1,DEM,OPEN,13930718.56,11765662.64,2165055.92,9384e3,10/17/18,1/24/18
"WEXTON, JENNIFER",H8VA10106,H,VA,10,DEM,CHALLENGER,5415460.12,4284968.38,1130491.74,38193.44,10/17/18,4/1/17
"CONNOLLY, GERALD EDWARD",H8VA11062,H,VA,11,DEM,INCUMBENT,1937929.04,1014956.76,3222623.73,0,10/17/18,1/1/17
"DOVE, JEFFERY ANTHONY MR. JR.",H8VA11070,H,VA,11,REP,CHALLENGER,568518.42,543784.23,24734.19,33040,10/17/18,1/1/17
"BEELER, JEFFREY ALLEN SR",H8WA01077,H,WA,1,REP,CHALLENGER,19707.67,14252.05,5455.62,0,10/17/18,3/15/18
"LONG, CAROLYN N.",H8WA03198,H,WA,3,DEM,CHALLENGER,3255853.16,2553619.21,702233.95,12281.15,10/17/18,10/1/17
"LANGLINAIS, DAVID CHARLES",H8LA03078,H,LA,3,IND,CHALLENGER,1666.11,1668.11,-2,0,7/26/18,10/20/17
"DUNHAM, GREGORY PAUL",H8OH11315,H,OH,11,REP,CHALLENGER,10975,10975,0,7512.91,6/30/18,1/1/18
"PULLEN, MICHAEL MR.",H8MD01185,H,MD,1,DEM,CHALLENGER,193061.58,192067.31,994.27,56555.25,9/30/18,1/1/17
"TRAN, KHANH",H8CA17097,H,CA,17,DEM,CHALLENGER,7265,7208.91,56.09,265,6/15/18,1/1/18
"KEATING, WILLIAM RICHARD",H0MA10082,H,MA,9,DEM,INCUMBENT,1165941.4,454278.38,1514560.49,0,10/17/18,1/1/17
"MCCOLLUM, BETTY",H0MN04049,H,MN,4,DFL,INCUMBENT,862495.09,868303.96,118863.08,0,10/17/18,1/1/17
"NABLIBA, MARIO",S8CA00523,S,CA,0,REP,CHALLENGER,9630,9629,0,0,6/21/18,2/2/18
"LONG, BILLY MR.",H0MO07113,H,MO,7,REP,INCUMBENT,1442816.84,1106760.63,725609.46,0,10/17/18,1/1/17
"HOLBROOK, MARK IRVING DR",H6ME01207,H,ME,1,REP,CHALLENGER,88739.16,38141.03,52669.55,2475,10/17/18,1/1/17
"PALAZZO, STEVEN MCCARTY",H0MS04120,H,MS,4,REP,INCUMBENT,710157.75,586658.88,355196.91,2500,10/17/18,1/1/17
"JOHNSON, SAMUEL H.",H8TX03107,H,TX,3,DEM,OPEN,71379.69,68467.99,2811.7,0,6/30/18,4/1/17
"DONALDSON, SCOTT",H8NC11160,H,NC,11,DEM,CHALLENGER,63006,63005.68,0,3e3,6/30/18,10/1/17
"RASKIN, JAMIE",H6MD08457,H,MD,8,DEM,INCUMBENT,1125007.35,828242.93,648556.25,0,10/17/18,1/1/17
"SHERMAN, HOWARD",S8MS00246,S,MS,0,DEM,CHALLENGER,1207911,1207909.33,0,933e3,9/30/18,1/1/18
"SNIDER, JUSTIN WAYNE",H8TX06175,H,TX,6,DEM,OPEN,12852.17,13666.29,0,0,9/17/18,4/1/17
"KERNS JR, DALE RONALD",S8PA00254,S,PA,0,LIB,CHALLENGER,208025.62,195485.66,6676.96,0,10/17/18,11/16/16
"WILD, SUSAN",H8PA15229,H,PA,15,DEM,OPEN,2870250.83,2351945.58,518305.25,18300,10/17/18,10/1/17
"MEUSER, DANIEL",H8PA10147,H,PA,9,REP,OPEN,1880108.21,1819458.86,60649.35,49e4,10/17/18,8/31/17
"DIGHTMAN, DOUGLAS",H8WA06100,H,WA,6,REP,CHALLENGER,46610,42423.04,4186.96,0,10/17/18,4/1/18
"SMITH, SARAH",H8WA09054,H,WA,9,DEM,CHALLENGER,113472.8,92871.74,20601.06,2675.37,10/17/18,5/20/17
"BRUMBLES, JOSEPH",H8WA10045,H,WA,10,REP,CHALLENGER,5073,5609.82,-368.32,4794,10/17/18,7/1/18
"BRYCE, RANDY",H8WI01123,H,WI,1,DEM,OPEN,7904006.75,7543590.84,360415.91,79096.33,10/17/18,6/1/17
"GALE, NEAL",S8PA00346,S,PA,0,GRE,CHALLENGER,764,20,743,818,10/17/18,4/4/18
"BLACKBURN, MARSHA MRS.",S8TN00337,S,TN,0,REP,OPEN,12918036.94,12024542.14,3389458.24,0,10/17/18,1/1/17
"PHILLIPS, ROBERT BRETON",S8TN00477,S,TN,0,REP,OPEN,5522.91,5500.19,22.72,0,10/17/18,3/1/18
"WILSON, JENNY",S8UT00143,S,UT,0,DEM,OPEN,919193.43,829460.93,89732.26,0,10/17/18,4/1/17
"HAMBLIN, HANK",H8TN02242,H,TN,2,REP,OPEN,10945.94,13568.86,-2622.25,6250,7/13/18,2/17/18
"THOMAS, JARED",H8IN04181,H,IN,4,REP,OPEN,46468.26,46468.26,0,0,5/25/18,7/6/17
"COREY, MATTHEW MCKINNON",S8CT00121,S,CT,0,REP,CHALLENGER,129358.24,64322.02,65034.97,13e3,10/17/18,7/1/17
"DAVID, STEVEN",H8TX08080,H,TX,8,DEM,CHALLENGER,33197.4,29684.86,3007.8,0,10/17/18,7/1/17
"ANTHONY, AARON",H8PA12077,H,PA,12,DEM,CHALLENGER,75292.07,75292.07,0,0,4/14/18,4/1/17
"TAKAMI, ANDREW BENJAMIN",S8IN00148,S,IN,0,REP,CHALLENGER,169860,161809,8050,0,6/30/18,4/1/17
"CASTILLO, LEE MR",H8UT01158,H,UT,1,DEM,CHALLENGER,24530.04,21491.03,5919.01,620.22,10/17/18,2/23/18
"CHESSER, GREGORY",H8NC02102,H,NC,2,REP,CHALLENGER,13589.8,13760.74,-174.94,0,5/12/18,9/23/17
"HUNZIKER, ROBERT",H8WA08197,H,WA,8,DEM,OPEN,1425.28,1201.98,-243.84,0,9/30/18,7/1/17
"ADADI, ELIZABETH",H8FL27219,H,FL,27,REP,OPEN,27268.24,16636.28,0.86,10500,8/28/18,2/28/18
"OLMER, SCOTT",H8WI06080,H,WI,6,REP,CHALLENGER,31280,31269.02,-600,0,7/17/18,4/1/17
"OLSON, BRAYDEN",H8WA08213,H,WA,8,DEM,OPEN,107765.68,107595.61,170.07,76836.52,3/31/18,7/1/17
"POUNDS, BUNNI",H8TX05128,H,TX,5,REP,OPEN,905242.7,905242.7,0,0,8/21/18,10/1/17
"QUINTERO, ANDRE",H8CA32070,H,CA,32,DEM,CHALLENGER,152274.6,57619.02,94655.58,0,9/30/18,1/1/17
"CAMPER, CANDANCE MS",H8CA43127,H,CA,43,REP,CHALLENGER,2498.45,2498.45,0,0,6/14/18,7/1/17
"SAM, GERALDINE",S8TX00384,S,TX,0,REP,CHALLENGER,1e4,8e3,2e3,0,12/31/17,11/11/17
"WEBBER, DAVID A",S8NY00173,S,NY,0,IND,CHALLENGER,7531,7028,501,6500,3/31/18,5/31/17
"BUTLER, JOSHUA A",H8TX07090,H,TX,7,DEM,CHALLENGER,56282.82,56282.82,0,0,9/30/18,1/1/17
"FLANAGAN, PATRICIA",S8NJ00541,S,NJ,0,IND,CHALLENGER,8529,7967,562,NA,6/30/18,2/1/18
"MELTON, RIXI",H8TX21141,H,TX,21,DEM,OPEN,5521.82,3866.34,1655.48,0,9/30/18,4/1/17
"NARVAIZ, SUSAN",H8TX21224,H,TX,21,REP,OPEN,70783.71,70299.41,484.3,0,9/30/18,10/1/17
"KRAUSE, RYAN PATRICK",H8TX21281,H,TX,21,REP,OPEN,29903.07,29430.15,472.92,0,9/30/18,10/1/17
"PARKS, JUAN",H8GA04117,H,GA,4,DEM,CHALLENGER,14685,13061,1624,NA,3/31/18,1/1/17
"NORDAL, CRAIG",H8CA49157,H,CA,49,REP,OPEN,11779.14,11878.04,57.17,9993.89,9/30/18,2/12/18
"MORTENSEN, MICHELLE",H8NV03218,H,NV,3,REP,OPEN,138283.18,138215.9,67.28,0,9/30/18,10/1/17
"EVERHARD, JANET",H6OH02292,H,OH,2,DEM,CHALLENGER,57777.75,54766.6,3061.15,0,9/30/18,1/1/17
"KOWALL, MICHAEL W",H8MI11361,H,MI,11,REP,OPEN,325931.1,325931.1,0,0,9/30/18,2/2/18
"HOPKINS, MICHAEL STARR",S8NJ00475,S,NJ,0,DEM,CHALLENGER,46924,46924,0,0,3/31/18,11/28/17
"SWEENEY, TERRENCE MICHAEL",H8AL05182,H,AL,5,REP,OPEN,5e3,9603.56,-79.12,0,5/15/18,1/1/17
"DUNCAN, DENNIS DEAN",H8CA01224,H,CA,1,DEM,CHALLENGER,7521.15,3790.37,0.02,0,6/30/18,1/1/17
"SCHWARTZ, DEREK A.",H8FL21063,H,FL,21,REP,CHALLENGER,86993.65,86993.65,0,0,5/14/18,1/30/18
"HOWZE, TED D II",H8CA10209,H,CA,9,REP,CHALLENGER,30300,860.25,29439.75,1e3,9/30/18,1/1/18
